"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Denominator","Score","Lower Estimate","Higher Estimate","Footnote","Start Date","End Date"
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-3,Pressure Ulcer Rate,1169,1.009,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-6,"Iatrogenic pneumothorax, adult Rate",1630,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,1128,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-8,In-Hospital Fall With Hip Fracture Rate,1534,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-9,Perioperative Hemorrhage or Hematoma Rate,286,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,PSI-90,Serious complications,Not Applicable,0.93,0.401,1.453,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,795,1.387,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-11,Postoperative Respiratory Failure Rate,681,4.33,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1333,3.276,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-13,Postoperative Sepsis Rate,765,4.597,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-14,Postoperative Wound Dehiscence Rate,453,1.675,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,889,2.292,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-3,Pressure Ulcer Rate,3291,0.571,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-4,Death among surgical inpatients with serious treatable complications Rate,26,147.14,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-6,"Iatrogenic pneumothorax, adult Rate",5588,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3177,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-8,In-Hospital Fall With Hip Fracture Rate,4952,0.237,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1267,0.871,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,PSI-90,Serious complications,Not Applicable,1.00,0.669,1.326,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,582,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-11,Postoperative Respiratory Failure Rate,441,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,993,3.577,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-13,Postoperative Sepsis Rate,528,1.49,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-14,Postoperative Wound Dehiscence Rate,295,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,698,1.76,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-3,Pressure Ulcer Rate,3131,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-4,Death among surgical inpatients with serious treatable complications Rate,32,0.00,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-6,"Iatrogenic pneumothorax, adult Rate",5286,0.311,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3307,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-8,In-Hospital Fall With Hip Fracture Rate,4831,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-9,Perioperative Hemorrhage or Hematoma Rate,971,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,PSI-90,Serious complications,Not Applicable,0.66,0.291,1.033,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,989,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-11,Postoperative Respiratory Failure Rate,883,2.148,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1429,3.132,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-13,Postoperative Sepsis Rate,952,2.791,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-14,Postoperative Wound Dehiscence Rate,363,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,782,1.505,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-3,Pressure Ulcer Rate,5453,0.627,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-4,Death among surgical inpatients with serious treatable complications Rate,27,131.79,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-6,"Iatrogenic pneumothorax, adult Rate",8527,0.308,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5283,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-8,In-Hospital Fall With Hip Fracture Rate,7988,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1370,2.234,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,PSI-90,Serious complications,Not Applicable,0.87,0.552,1.184,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,223,6.629,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-11,Postoperative Respiratory Failure Rate,174,4.146,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,457,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-13,Postoperative Sepsis Rate,197,2.987,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-14,Postoperative Wound Dehiscence Rate,219,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,625,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-3,Pressure Ulcer Rate,2655,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-6,"Iatrogenic pneumothorax, adult Rate",4123,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,2214,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-8,In-Hospital Fall With Hip Fracture Rate,3487,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,438,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,(973) 676-1000,PSI-90,Serious complications,Not Applicable,0.82,0.385,1.257,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,926,0.83,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-11,Postoperative Respiratory Failure Rate,756,3.596,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1591,9.641,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-13,Postoperative Sepsis Rate,868,2.615,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-14,Postoperative Wound Dehiscence Rate,463,1.414,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1372,0.973,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-3,Pressure Ulcer Rate,5339,1.751,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-4,Death among surgical inpatients with serious treatable complications Rate,56,77.92,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-6,"Iatrogenic pneumothorax, adult Rate",8699,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5196,0.516,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-8,In-Hospital Fall With Hip Fracture Rate,8073,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1500,1.515,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,PSI-90,Serious complications,Not Applicable,1.37,1.062,1.676,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,662,0.986,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-11,Postoperative Respiratory Failure Rate,504,2.023,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1033,2.724,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-13,Postoperative Sepsis Rate,624,4.821,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-14,Postoperative Wound Dehiscence Rate,336,1.638,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,871,1.186,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-3,Pressure Ulcer Rate,3003,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,30,91.19,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-6,"Iatrogenic pneumothorax, adult Rate",4806,0.521,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,2490,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-8,In-Hospital Fall With Hip Fracture Rate,4295,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,963,3.148,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI-90,Serious complications,Not Applicable,0.79,0.466,1.113,20,07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-13,Postoperative Sepsis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-14,Postoperative Wound Dehiscence Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-3,Pressure Ulcer Rate,417,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-6,"Iatrogenic pneumothorax, adult Rate",766,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,562,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-8,In-Hospital Fall With Hip Fracture Rate,640,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,PSI-90,Serious complications,Not Applicable,0.98,0.289,1.666,20,07/01/2017,06/30/2019
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY VA HEALTHCARE SYSTEM),3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,(716) 862-3611,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1134,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
