"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
330047,ST MARY'S HEALTHCARE,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,MONTGOMERY,(518) 841-7101,97,3,0,98,90,9,1,94,81,15,4,92,73,25,2,90,,2481,697,28,10/01/2022,09/30/2023
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,(716) 278-4000,93,6,1,96,89,9,2,94,72,22,6,89,70,26,4,88,,1535,391,25,10/01/2022,09/30/2023
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,97,2,1,98,94,5,1,97,82,15,3,93,73,24,3,90,,1409,285,20,10/01/2022,09/30/2023
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,97,3,0,98,92,7,1,96,83,14,3,93,81,18,1,93,,1479,443,30,10/01/2022,09/30/2023
330079,ADIRONDACK MEDICAL CENTER - SARANAC LAKE,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,(518) 891-4141,97,3,0,99,92,7,1,95,88,11,1,95,85,14,1,95,,1448,403,28,10/01/2022,09/30/2023
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,(607) 432-2000,98,2,0,99,93,6,1,96,85,13,2,94,77,21,2,91,,1731,528,31,10/01/2022,09/30/2023
330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,CHEMUNG,(607) 737-4100,96,4,0,98,92,7,1,96,78,17,5,92,75,21,4,90,,1299,407,31,10/01/2022,09/30/2023
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,95,4,1,97,90,7,3,93,81,15,4,92,82,15,3,93,,1362,270,20,10/01/2022,09/30/2023
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,96,4,0,98,90,9,1,94,77,18,5,91,70,27,3,89,,4248,1244,31,10/01/2022,09/30/2023
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,ROCKLAND,(845) 348-2000,95,4,1,97,89,9,2,94,79,18,3,92,72,25,3,89,,2866,594,21,10/01/2022,09/30/2023
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NASSAU,(516) 562-0100,98,2,0,99,91,8,1,95,88,11,1,95,87,11,2,95,,2479,536,22,10/01/2022,09/30/2023
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,98,2,0,99,92,6,2,95,84,14,2,94,83,16,1,94,,2270,599,27,10/01/2022,09/30/2023
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NEW YORK,(212) 439-2345,96,3,1,97,90,8,2,94,86,12,2,94,86,12,2,94,,1898,373,20,10/01/2022,09/30/2023
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,96,4,0,98,90,8,2,94,84,12,4,93,80,17,3,92,,3368,613,18,10/01/2022,09/30/2023
330126,GARNET HEALTH MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,(845) 343-2424,97,3,0,98,89,9,2,93,84,12,4,93,80,17,3,92,,4151,957,23,10/01/2022,09/30/2023
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,97,2,1,98,89,9,2,93,79,17,4,91,70,26,4,87,,573,159,28,10/01/2022,09/30/2023
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,(418) 226-9761,97,3,0,98,92,7,1,95,82,15,3,93,80,18,2,92,,1690,351,21,10/01/2022,09/30/2023
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,(914) 666-1200,97,3,0,99,92,6,2,95,88,10,2,95,87,11,2,94,,2498,625,26,10/01/2022,09/30/2023
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,(585) 341-6736,96,4,0,98,89,9,2,93,83,15,2,93,83,16,1,94,,1203,363,30,10/01/2022,09/30/2023
330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,(212) 420-2000,94,5,1,96,88,8,4,92,81,15,4,92,81,14,5,91,,1689,255,15,10/01/2022,09/30/2023
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,98,2,0,99,92,6,2,95,89,10,1,96,87,12,1,95,,2722,674,25,10/01/2022,09/30/2023
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,(914) 632-5000,97,3,0,99,91,7,2,94,83,14,3,93,77,21,2,91,,1312,275,21,10/01/2022,09/30/2023
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,97,3,0,99,89,9,2,94,85,13,2,94,87,12,1,95,,1436,415,29,10/01/2022,09/30/2023
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,(718) 470-7000,97,3,0,98,92,6,2,95,86,12,2,94,84,15,1,94,,1639,309,19,10/01/2022,09/30/2023
330198,MOUNT SINAI SOUTH NASSAU,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,(516) 632-3000,96,3,1,98,89,8,3,93,84,12,4,93,79,17,4,91,,2671,658,25,10/01/2022,09/30/2023
330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,(212) 263-7300,97,3,0,98,92,6,2,95,89,9,2,95,88,11,1,95,,7879,1644,21,10/01/2022,09/30/2023
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,(315) 338-7000,96,4,0,98,90,9,1,94,79,17,4,92,78,21,1,92,,827,199,24,10/01/2022,09/30/2023
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,(315) 349-5511,98,2,0,99,89,9,2,94,85,13,2,94,78,21,1,92,,3977,1113,28,10/01/2022,09/30/2023
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 587-3222,,,,,,,,,,,,,,,,,4,,,,,
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,96,4,0,98,92,7,1,96,81,16,3,92,81,16,3,92,,3546,800,23,10/01/2022,09/30/2023
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,96,4,0,98,90,8,2,94,74,21,5,90,66,31,3,88,,1821,587,32,10/01/2022,09/30/2023
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,95,4,1,97,91,7,2,94,74,22,4,90,67,31,2,88,,2898,743,26,10/01/2022,09/30/2023
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111 CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,97,3,0,98,91,7,2,95,85,13,2,93,80,17,3,92,,1865,687,37,10/01/2022,09/30/2023
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,98,2,0,99,91,7,2,94,83,15,2,93,79,20,1,93,,4190,1080,26,10/01/2022,09/30/2023
330261,PHELPS HOSPITAL,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,98,2,0,99,93,6,1,96,87,12,1,95,87,12,1,95,,1778,453,26,10/01/2022,09/30/2023
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,(845) 561-4400,97,3,0,99,91,7,2,95,84,14,2,93,78,20,2,92,,2697,510,20,10/01/2022,09/30/2023
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,97,3,0,98,89,9,2,93,86,12,2,94,84,15,1,94,,2396,602,25,10/01/2022,09/30/2023
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NEW YORK,(212) 606-1000,98,2,0,99,93,6,1,96,95,4,1,97,94,5,1,98,,6129,1730,28,10/01/2022,09/30/2023
330276,NATHAN LITTAUER HOSPITAL,99 EAST STATE STREET,GLOVERSVILLE,NY,12078,FULTON,(518) 725-8621,97,3,0,98,91,7,2,95,80,15,5,91,73,23,4,89,,627,177,28,10/01/2022,09/30/2023
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,(585) 275-2121,97,3,0,98,91,7,2,95,86,11,3,94,86,12,2,94,,6598,1549,24,10/01/2022,09/30/2023
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,(914) 681-0600,98,2,0,99,92,7,1,96,92,7,1,96,91,8,1,96,,11179,2430,22,10/01/2022,09/30/2023
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,(607) 274-4401,97,3,0,98,91,7,2,95,86,12,2,93,84,15,1,94,,1201,333,28,10/01/2022,09/30/2023
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,(516) 719-3000,97,3,0,98,94,5,1,96,81,17,2,93,80,18,2,92,,2121,470,22,10/01/2022,09/30/2023
330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS - (CSK),68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,SULLIVAN,(845) 794-3300,96,3,1,98,88,9,3,92,79,19,2,92,76,23,1,91,,2201,423,19,10/01/2022,09/30/2023
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,97,3,0,98,93,6,1,96,90,8,2,95,87,11,2,94,,13004,3342,26,10/01/2022,09/30/2023
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,QUEENS,(718) 869-7000,97,2,1,98,93,5,2,96,76,21,3,92,70,24,6,87,,724,111,15,10/01/2022,09/30/2023
331305,O'CONNOR HOSPITAL,460 ANDES ROAD,DELHI,NY,13753,DELAWARE,(607) 746-0300,95,3,2,97,91,6,3,94,88,9,3,94,80,19,1,92,3,318,83,26,10/01/2022,09/30/2023
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,99,1,0,99,96,4,0,98,92,7,1,96,85,14,1,94,,1095,350,32,10/01/2022,09/30/2023
331317,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,13367,LEWIS,(315) 376-5200,97,3,0,98,90,8,2,94,78,20,2,92,72,25,3,90,,1169,411,35,10/01/2022,09/30/2023
331320,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,SCHOHARIE,(518) 254-3456,97,2,1,98,94,5,1,97,83,15,2,94,78,20,2,92,,659,194,30,10/01/2022,09/30/2023
340010,UNC HEALTH WAYNE,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,WAYNE,(919) 736-1110,98,2,0,99,96,3,1,98,89,9,2,95,80,17,3,92,,3405,791,23,10/01/2022,09/30/2023
340013,RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,RUTHERFORD,(828) 286-5000,,,,,,,,,,,,,,,,,4,,,,,
340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,(828) 586-7000,,,,,,,,,,,,,,,,,4,,,,,
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,HENDERSON,(828) 696-1000,97,3,0,98,92,7,1,95,87,11,2,94,86,12,2,95,,9500,3167,33,10/01/2022,09/30/2023
340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,LEE,(919) 774-2100,,,,,,,,,,,,,,,,,4,,,,,
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,SAMPSON,(910) 592-8511,,,,,,,,,,,,,,,,,4,,,,,
340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28501,LENOIR,(252) 522-7000,97,3,0,98,93,6,1,96,84,13,3,93,77,20,3,91,,1755,448,26,10/01/2022,09/30/2023
340030,DUKE UNIVERSITY HOSPITAL,2100 ERWIN RD,DURHAM,NC,27705,DURHAM,(919) 684-8111,96,4,0,98,95,4,1,97,88,11,1,96,90,8,2,96,,2396,634,26,10/01/2022,09/30/2023
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,(828) 757-5100,97,3,0,98,91,7,2,95,87,11,2,94,80,17,3,92,,3777,739,20,10/01/2022,09/30/2023
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,ONSLOW,(910) 577-2345,96,3,1,98,94,5,1,97,87,11,2,95,83,15,2,93,,4131,1052,26,10/01/2022,09/30/2023
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST,LUMBERTON,NC,28359,ROBESON,(910) 671-5000,96,3,1,97,91,6,3,94,80,14,6,92,69,26,5,87,,3444,573,17,10/01/2022,09/30/2023
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,WATAUGA,(828) 263-1211,96,4,0,98,93,5,2,96,84,14,2,94,79,19,2,92,,2332,676,30,10/01/2022,09/30/2023
340060,UNC ROCKINGHAM,117 E KINGS HIGHWAY,EDEN,NC,27288,ROCKINGHAM,(336) 623-9711,,,,,,,,,,,,,,,,,4,,,,,
340061,UNC HOSPITALS,101 MANNING DRIVE,CHAPEL HILL,NC,27514,ORANGE,(919) 966-4141,96,3,1,98,94,5,1,96,89,9,2,95,89,8,3,95,,7759,1798,23,10/01/2022,09/30/2023
340071,BETSY JOHNSON REGIONAL HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,HARNETT,(910) 892-7161,,,,,,,,,,,,,,,,,4,,,,,
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,WAKE,(919) 954-3000,97,3,0,99,93,6,1,96,91,8,1,96,87,11,2,95,,1450,436,30,10/01/2022,09/30/2023
340075,"BLUE RIDGE HEALTHCARE HOSPITALS, INC",2201 S STERLING ST,MORGANTON,NC,28655,BURKE,(828) 580-5000,98,2,0,99,93,6,1,96,87,12,1,95,85,13,2,94,,1730,361,21,10/01/2022,09/30/2023
340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,JOHNSTON,(919) 934-8171,97,3,0,98,94,5,1,96,90,8,2,95,85,13,2,94,,9014,2457,27,10/01/2022,09/30/2023
340109,SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST,ELIZABETH CITY,NC,27909,PASQUOTANK,(252) 335-0531,97,3,0,98,93,6,1,96,86,12,2,94,81,18,1,93,,3283,867,27,10/01/2022,09/30/2023
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,WAKE,(919) 784-3100,97,2,1,98,93,6,1,96,89,9,2,95,89,9,2,95,,14672,4727,32,10/01/2022,09/30/2023
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,(910) 715-1000,97,3,0,98,92,6,2,95,89,9,2,95,89,10,1,95,,8061,2034,25,10/01/2022,09/30/2023
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,CATAWBA,(828) 322-6070,,,,,,,,,,,,,,,,,4,,,,,
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,RANDOLPH,(336) 625-5151,97,3,0,98,91,7,2,94,82,16,2,92,72,26,2,90,,1787,473,26,10/01/2022,09/30/2023
340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,WILSON,(252) 399-8040,,,,,,,,,,,,,,,,,4,,,,,
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,CRAVEN,(252) 633-8640,98,2,0,99,91,7,2,95,90,8,2,95,89,10,1,96,,2308,775,34,10/01/2022,09/30/2023
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,VANCE,(252) 431-3708,,,,,,,,,,,,,,,,,4,,,,,
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,(828) 326-3809,98,2,0,99,93,6,1,96,88,10,2,95,86,13,1,95,,3990,1005,27,10/01/2022,09/30/2023
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NASH,(252) 443-8000,97,3,0,98,92,7,1,96,85,12,3,94,81,16,3,92,,2598,650,25,10/01/2022,09/30/2023
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO STREET,DURHAM,NC,27704,DURHAM,(919) 470-4000,98,2,0,99,92,7,1,95,88,10,2,95,89,9,2,95,,2178,624,29,10/01/2022,09/30/2023
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,PERSON,(336) 599-2121,,,,,,,,,,,,,,,,,4,,,,,
340184,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,HAYWOOD,(828) 456-7311,,,,,,,,,,,,,,,,,4,,,,,
341303,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,520 ALLEN STREET,TROY,NC,27371,MONTGOMERY,(910) 572-1301,99,1,0,100,96,3,1,98,96,4,0,97,92,8,0,97,3,176,57,32,10/01/2022,09/30/2023
341305,DLP SWAIN COUNTY HOSPITAL LLC,45 PLATEAU STREET,BRYSON CITY,NC,28713,SWAIN,(828) 488-2155,,,,,,,,,,,,,,,,,4,,,,,
341311,CHATHAM HOSPITAL INC,475 PROGRESS BLVD,SILER CITY,NC,27344,CHATHAM,(919) 799-4000,,,,,,,,,,,,,,,,,4,,,,,
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646,AVERY,(828) 737-7000,99,1,0,100,96,4,0,98,94,6,0,97,90,10,0,97,,389,141,36,10/01/2022,09/30/2023
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,(701) 857-5000,97,3,0,98,92,7,1,95,80,17,3,92,72,26,2,90,,2584,735,28,10/01/2022,09/30/2023
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,ND,58122,CASS,(701) 234-2000,,,,,,,,,,,,,,,,,4,,,,,
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,BURLEIGH,(701) 323-6000,,,,,,,,,,,,,,,,,4,,,,,
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,(701) 780-5000,98,2,0,99,92,7,1,96,83,15,2,93,76,22,2,91,,9611,2774,29,10/01/2022,09/30/2023
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",3188 BELLEVUE AVENUE,CINCINNATI,OH,45219,HAMILTON,(513) 584-1000,96,3,1,98,95,4,1,97,85,13,2,94,82,14,4,92,,2448,472,21,10/01/2022,09/30/2023
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,(614) 788-8251,96,4,0,98,92,7,1,96,84,13,3,94,85,14,1,94,,1821,399,22,10/01/2022,09/30/2023
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,(740) 356-5788,99,1,0,99,94,5,1,96,91,9,0,96,88,11,1,96,,2739,568,21,10/01/2022,09/30/2023
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,(419) 226-5122,96,3,1,98,90,8,2,94,84,14,2,93,81,16,3,92,,3032,587,19,10/01/2022,09/30/2023
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,(740) 383-8400,97,2,1,98,93,6,1,96,85,12,3,94,78,20,2,92,,1850,439,24,10/01/2022,09/30/2023
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,(937) 498-5405,97,3,0,98,92,7,1,95,83,14,3,93,71,27,2,89,,1467,389,27,10/01/2022,09/30/2023
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,(740) 593-5551,98,2,0,99,94,5,1,97,87,12,1,94,78,20,2,92,,2058,434,21,10/01/2022,09/30/2023
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,(614) 566-8952,98,2,0,99,92,7,1,95,87,10,3,94,84,13,3,93,,7245,1521,21,10/01/2022,09/30/2023
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,(330) 375-3000,98,2,0,99,92,7,1,95,89,9,2,95,86,13,1,95,,9401,1999,21,10/01/2022,09/30/2023
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,(419) 354-8930,98,2,0,99,92,7,1,95,84,15,1,94,82,18,0,94,,1012,323,32,10/01/2022,09/30/2023
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,(419) 394-3335,,,,,,,,,,,,,,,,,4,,,,,
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,(330) 263-8348,98,2,0,99,94,5,1,97,92,7,1,96,90,10,0,96,,1611,506,32,10/01/2022,09/30/2023
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,(740) 454-4000,97,2,1,98,92,7,1,95,84,14,2,94,84,15,1,94,,3208,677,22,10/01/2022,09/30/2023
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,(740) 393-9000,98,2,0,99,91,7,2,95,84,13,3,94,76,23,1,92,,1860,452,24,10/01/2022,09/30/2023
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,(937) 569-6722,96,4,0,98,90,8,2,94,81,18,1,93,73,26,1,90,,905,319,35,10/01/2022,09/30/2023
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,(513) 524-5502,99,1,0,99,93,6,1,96,89,10,1,95,84,15,1,94,,1661,530,32,10/01/2022,09/30/2023
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,(740) 446-5030,98,2,0,99,95,4,1,97,86,12,2,94,83,15,2,93,,1830,389,22,10/01/2022,09/30/2023
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,HURON,(419) 668-8101,97,2,1,98,91,7,2,95,86,11,3,93,76,21,3,91,,1222,351,29,10/01/2022,09/30/2023
360068,PROMEDICA TOLEDO HOSPITAL,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7482,98,2,0,99,92,7,1,95,90,8,2,95,86,13,1,95,,9041,2696,30,10/01/2022,09/30/2023
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,(740) 687-8489,97,2,1,98,90,8,2,94,85,12,3,94,80,18,2,92,,3794,1051,28,10/01/2022,09/30/2023
360079,KETTERING HEALTH MAIN CAMPUS,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,MONTGOMERY,(937) 395-8165,97,3,0,98,91,7,2,95,89,10,1,95,87,12,1,95,,2144,553,26,10/01/2022,09/30/2023
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,STARK,(330) 363-9911,97,3,0,99,90,8,2,94,85,14,1,94,82,17,1,93,,2481,560,32,10/01/2022,09/30/2023
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-9700,97,3,0,98,92,7,1,95,87,10,3,94,86,12,2,94,,12896,2566,20,10/01/2022,09/30/2023
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,(937) 578-2289,98,2,0,99,93,6,1,96,91,8,1,96,87,12,1,95,,4239,977,23,10/01/2022,09/30/2023
360098,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,LAKE,(440) 375-8180,97,3,0,98,90,8,2,94,85,10,5,93,77,19,4,90,,1929,454,24,10/01/2022,09/30/2023
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,SANDUSKY,(419) 483-4040,98,2,0,99,94,6,0,97,89,10,1,95,82,16,2,93,,1086,324,30,10/01/2022,09/30/2023
