"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,WESTBURY,NY,11590,NASSAU,(516) 562-0100,96,3,1,98,92,6,2,95,85,13,2,94,88,10,2,95,,1203,307,26,07/01/2019,12/31/2020
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,97,3,0,98,91,7,2,95,85,13,2,93,80,19,1,93,,1617,438,28,07/01/2019,12/31/2020
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,97,3,0,98,90,7,3,94,86,12,2,94,85,13,2,94,,1392,283,21,07/01/2019,12/31/2020
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,,,,,,,,,,,,,,,,,4,,,,,
330126,GARNET HEALTH MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,(845) 343-2424,96,4,0,98,88,10,2,93,85,13,2,93,81,17,2,93,,6263,1425,23,07/01/2019,12/31/2020
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,96,4,0,98,86,11,3,91,80,15,5,92,69,27,4,88,,1087,305,28,07/01/2019,12/31/2020
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,(418) 226-9761,97,3,0,98,91,7,2,95,83,16,1,94,82,17,1,93,,1288,310,24,07/01/2019,12/31/2020
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,(914) 666-1200,97,3,0,98,92,7,1,96,90,8,2,95,89,10,1,95,,2324,601,26,07/01/2019,12/31/2020
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,(585) 341-6736,96,4,0,98,89,8,3,93,85,13,2,94,84,15,1,94,,1062,349,33,07/01/2019,12/31/2020
330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,(212) 420-2000,93,6,1,96,88,9,3,92,76,19,5,91,75,20,5,89,,2685,415,16,07/01/2019,12/31/2020
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,98,2,0,99,93,6,1,96,91,7,2,96,88,10,2,95,,1611,532,33,07/01/2019,12/31/2020
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,98,2,0,99,91,8,1,95,87,11,2,95,88,11,1,95,,1541,453,29,07/01/2019,12/31/2020
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,(718) 283-6000,,,,,,,,,,,,,,,,,4,,,,,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,(718) 470-7000,96,3,1,98,91,6,3,94,80,18,2,93,78,20,2,91,,1207,233,19,07/01/2019,12/31/2020
330198,MOUNT SINAI SOUTH NASSAU,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,(516) 632-3000,95,4,1,97,88,9,3,92,83,14,3,93,86,11,3,94,,4659,727,16,07/01/2019,12/31/2020
330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,KINGS,(718) 604-5789,93,6,1,96,87,10,3,92,77,18,5,91,73,21,6,87,,1580,270,17,07/01/2019,12/31/2020
330214,NEW YORK UNIVERSITY LANGONE MEDICAL CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,(212) 263-7300,97,3,0,98,91,7,2,94,88,11,1,95,88,10,2,95,,4218,919,22,07/01/2019,12/31/2020
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,(315) 338-7000,95,4,1,97,87,9,4,92,77,19,4,91,72,26,2,90,,1239,328,26,07/01/2019,12/31/2020
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13069,OSWEGO,(315) 349-5511,,,,,,,,,,,,,,,,,4,,,,,
330223,MASSENA HOSPITAL INC,1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,(315) 764-1711,97,3,0,98,94,5,1,97,80,18,2,93,73,26,1,91,,1448,425,29,07/01/2019,12/31/2020
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,,,,,,,,,,,,,,,,,4,,,,,
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,96,4,0,98,88,10,2,93,70,25,5,89,61,36,3,86,,2166,701,34,07/01/2019,12/31/2020
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,96,4,0,98,90,8,2,94,76,21,3,91,67,30,3,88,,4063,1248,31,07/01/2019,12/31/2020
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111 CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,96,4,0,98,91,7,2,94,85,13,2,93,79,18,3,91,,1330,439,33,07/01/2019,12/31/2020
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,97,3,0,98,90,7,3,93,86,12,2,94,85,13,2,94,,1358,325,24,07/01/2019,12/31/2020
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,,,,,,,,,,,,,,,,,4,,,,,
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NEW YORK,(212) 606-1000,99,1,0,99,93,6,1,96,95,4,1,97,95,4,1,98,,4768,1355,28,07/01/2019,12/31/2020
330276,NATHAN LITTAUER HOSPITAL,99 EAST STATE STREET,GLOVERSVILLE,NY,12078,FULTON,(518) 725-8621,97,3,0,98,90,8,2,94,81,16,3,93,74,24,2,90,,3093,903,29,07/01/2019,12/31/2020
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,(585) 275-2121,97,3,0,98,93,6,1,96,88,10,2,95,88,10,2,95,,5810,1636,28,07/01/2019,12/31/2020
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,(914) 681-0600,98,2,0,99,93,6,1,96,92,7,1,96,90,8,2,96,,5234,1477,29,07/01/2019,12/31/2020
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,(607) 274-4401,98,2,0,99,93,6,1,96,85,13,2,94,83,15,2,94,,1187,382,32,07/01/2019,12/31/2020
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,(516) 719-3000,97,3,0,98,93,6,1,96,87,11,2,94,80,18,2,92,,1376,342,25,07/01/2019,12/31/2020
330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,SULLIVAN,(845) 794-3300,97,3,0,99,89,9,2,94,80,17,3,93,76,22,2,91,,1716,352,21,07/01/2019,12/31/2020
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,96,4,0,98,90,7,3,94,78,17,5,91,74,24,2,90,2,3565,926,27,07/01/2019,12/31/2020
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,QUEENS,(718) 869-7000,94,6,0,97,90,8,2,94,75,23,2,92,75,22,3,90,,1293,204,16,07/01/2019,12/31/2020
331305,O'CONNOR HOSPITAL,460 ANDES ROAD,DELHI,NY,13753,DELAWARE,(607) 746-0300,98,2,0,99,98,2,0,99,90,10,0,95,85,14,1,95,,389,125,32,07/01/2019,12/31/2020
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,98,2,0,99,93,7,0,97,88,11,1,95,82,17,1,94,,1175,455,39,07/01/2019,12/31/2020
331317,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,13367,LEWIS,(315) 376-5200,,,,,,,,,,,,,,,,,4,,,,,
331320,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,SCHOHARIE,(518) 254-3456,96,3,1,98,93,5,2,96,84,11,5,93,73,23,4,89,,586,200,34,07/01/2019,12/31/2020
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,CABARRUS,(704) 783-3000,97,3,0,98,92,6,2,95,91,8,1,96,88,10,2,95,,3328,687,21,07/01/2019,12/31/2020
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,BUNCOMBE,(828) 213-1111,,,,,,,,,,,,,,,,,4,,,,,
340004,HIGH POINT REGIONAL HEALTH SYSTEM,601 N ELM ST,HIGH POINT,NC,27261,GUILFORD,(336) 878-6000,97,2,1,98,91,7,2,95,84,13,3,93,84,13,3,93,,1987,406,20,07/01/2019,12/31/2020
340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,SCOTLAND,(910) 291-7000,98,2,0,99,93,6,1,96,90,8,2,95,83,15,2,93,,2120,426,20,07/01/2019,12/31/2020
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,WAYNE,(919) 736-1110,98,2,0,99,93,6,1,96,87,11,2,94,79,19,2,92,,3216,887,28,07/01/2019,12/31/2020
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,FORSYTH,(336) 718-5000,97,3,0,98,92,6,2,95,88,10,2,95,88,11,1,95,,5309,1406,26,07/01/2019,12/31/2020
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,(704) 210-5000,98,2,0,99,93,6,1,96,90,8,2,95,83,16,1,94,,1670,360,22,07/01/2019,12/31/2020
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,HENDERSON,(828) 696-1000,98,2,0,99,92,7,1,96,88,11,1,95,88,11,1,95,,6918,2386,35,07/01/2019,12/31/2020
340021,ATRIUM HEALTH CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,CLEVELAND,(704) 487-3000,98,2,0,99,92,6,2,95,89,9,2,95,84,14,2,93,,3489,786,23,07/01/2019,12/31/2020
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,SAMPSON,(910) 592-8511,96,4,0,98,93,6,1,96,82,16,2,93,72,25,3,90,,1713,420,25,07/01/2019,12/31/2020
340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28503,LENOIR,(252) 522-7000,98,2,0,99,92,7,1,95,86,12,2,94,80,18,2,92,,1387,423,30,07/01/2019,12/31/2020
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,(919) 684-8111,97,3,0,98,94,6,0,97,88,10,2,95,89,9,2,95,,2328,621,27,07/01/2019,12/31/2020
340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,NC,28079,UNION,(704) 834-2979,,,,,,,,,,,,,,,,,4,,,,,
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,(828) 757-5100,97,3,0,99,92,6,2,95,88,11,1,95,81,18,1,93,,2432,520,21,07/01/2019,12/31/2020
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28546,ONSLOW,(910) 577-2345,97,3,0,98,93,5,2,95,82,16,2,93,78,20,2,92,,3023,847,28,07/01/2019,12/31/2020
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,FORSYTH,(336) 716-2011,95,4,1,97,93,6,1,96,86,9,5,93,84,14,2,93,,4922,995,20,07/01/2019,12/31/2020
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,27704,DURHAM,(919) 956-9300,96,3,1,98,91,7,2,95,87,10,3,94,87,11,2,95,,2334,693,30,07/01/2019,12/31/2020
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST,LUMBERTON,NC,28359,ROBESON,(910) 671-5000,,,,,,,,,,,,,,,,,4,,,,,
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,WATAUGA,(828) 262-4100,98,2,0,99,93,6,1,96,87,12,1,95,85,14,1,94,,2509,587,24,07/01/2019,12/31/2020
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE,CHARLOTTE,NC,28204,MECKLENBURG,(704) 381-9100,96,3,1,98,91,7,2,95,84,13,3,93,82,15,3,93,,5858,1304,22,07/01/2019,12/31/2020
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,ORANGE,(919) 966-4141,96,4,0,98,92,7,1,96,89,9,2,95,89,9,2,95,,8766,2011,23,07/01/2019,12/31/2020
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,WILKES,(336) 651-8100,98,2,0,99,91,8,1,95,85,13,2,94,76,23,1,92,,1872,464,25,07/01/2019,12/31/2020
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,COLUMBUS,(910) 642-8011,97,3,0,98,92,7,1,96,84,11,5,92,76,22,2,91,,970,248,26,07/01/2019,12/31/2020
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,ALAMANCE,(336) 538-7000,97,3,0,98,93,5,2,96,88,11,1,95,84,15,1,94,,2705,689,25,07/01/2019,12/31/2020
340071,BETSY JOHNSON REGIONAL HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,HARNETT,(910) 892-7161,96,4,0,98,91,7,2,95,75,20,5,91,69,28,3,88,,1643,357,22,07/01/2019,12/31/2020
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,WAKE,(919) 954-3000,97,3,0,98,92,7,1,96,89,8,3,94,87,12,1,95,,1203,332,28,07/01/2019,12/31/2020
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,BURKE,(828) 580-5000,98,2,0,99,92,7,1,95,88,10,2,95,85,12,3,93,,2794,609,22,07/01/2019,12/31/2020
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD,THOMASVILLE,NC,27360,DAVIDSON,(336) 472-2000,98,1,1,99,92,6,2,95,85,13,2,94,82,16,2,93,,2251,481,21,07/01/2019,12/31/2020
340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE,MARION,NC,28752,MC DOWELL,(828) 659-5000,,,,,,,,,,,,,,,,,4,,,,,
340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,JOHNSTON,(919) 934-8171,98,2,0,99,92,7,1,95,88,10,2,95,86,13,1,95,,5244,1170,23,07/01/2019,12/31/2020
340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,GUILFORD,(336) 832-7000,98,2,0,99,92,6,2,95,89,9,2,95,88,11,1,95,,8425,2050,24,07/01/2019,12/31/2020
340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE,LEXINGTON,NC,27292,DAVIDSON,(336) 248-5161,97,3,0,99,94,5,1,96,86,13,1,95,78,20,2,91,,2030,471,23,07/01/2019,12/31/2020
340098,CAROLINAS MEDICAL CENTER-PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,MECKLENBURG,(704) 379-5000,97,3,0,98,91,7,2,95,90,9,1,95,88,10,2,95,,2731,762,28,07/01/2019,12/31/2020
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,MECKLENBURG,(704) 355-2000,97,3,0,98,91,8,1,95,89,10,1,95,86,13,1,95,,3184,598,19,07/01/2019,12/31/2020
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,WAKE,(919) 784-3100,98,2,0,99,92,6,2,95,89,10,1,95,89,10,1,96,,8983,2899,32,07/01/2019,12/31/2020
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,(910) 715-1000,97,3,0,99,92,7,1,96,88,10,2,95,89,10,1,96,,6099,1544,25,07/01/2019,12/31/2020
340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,(704) 984-4000,98,2,0,99,94,5,1,97,88,11,1,95,83,14,3,93,,1343,295,22,07/01/2019,12/31/2020
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27203,RANDOLPH,(336) 625-5151,97,3,0,98,92,7,1,95,85,13,2,94,79,18,3,92,,2809,683,25,07/01/2019,12/31/2020
340130,ATRIUM HEALTH UNION,600 HOSPITAL DR,MONROE,NC,28112,UNION,(704) 283-3100,98,2,0,99,92,7,1,96,87,11,2,95,82,16,2,93,,2997,621,21,07/01/2019,12/31/2020
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,CRAVEN,(252) 633-8640,97,3,0,99,91,7,2,95,90,9,1,95,90,9,1,96,,2145,737,34,07/01/2019,12/31/2020
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST,WILMINGTON,NC,28401,NEW HANOVER,(910) 343-7000,97,3,0,98,91,7,2,95,87,11,2,94,86,12,2,94,,5715,1732,32,07/01/2019,12/31/2020
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,(828) 326-3000,97,3,0,98,91,7,2,95,87,10,3,94,88,11,1,95,,2481,635,27,07/01/2019,12/31/2020
340145,ATRIUM HEALTH LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,LINCOLN,(704) 735-3071,97,3,0,98,93,6,1,96,89,9,2,95,83,15,2,93,,3469,670,19,07/01/2019,12/31/2020
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NASH,(252) 443-8000,97,3,0,98,91,7,2,95,86,11,3,94,78,20,2,92,,1939,540,28,07/01/2019,12/31/2020
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,FORSYTH,(336) 718-0600,98,2,0,99,92,7,1,96,95,4,1,96,92,7,1,97,,1518,398,26,07/01/2019,12/31/2020
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO STREET,DURHAM,NC,27710,DURHAM,(919) 470-4000,98,2,0,99,93,6,1,96,84,14,2,94,86,13,1,95,,1389,422,30,07/01/2019,12/31/2020
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR,BOLIVIA,NC,28422,BRUNSWICK,(910) 721-1000,98,2,0,99,93,6,1,96,90,8,2,95,86,12,2,94,,2432,787,32,07/01/2019,12/31/2020
340166,ATRIUM HEALTH UNIVERSITY CITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28256,MECKLENBURG,(704) 548-6000,97,3,0,98,91,7,2,95,88,10,2,94,83,14,3,93,,3122,498,16,07/01/2019,12/31/2020
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY,MATTHEWS,NC,28105,MECKLENBURG,(704) 384-6500,97,3,0,98,91,7,2,94,87,12,1,94,88,10,2,95,,2122,431,20,07/01/2019,12/31/2020
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,(704) 316-4000,98,2,0,99,92,7,1,95,89,9,2,95,89,9,2,95,,2208,481,22,07/01/2019,12/31/2020
340187,DAVIE MEDICAL CENTER,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,DAVIE,(336) 751-8100,98,2,0,99,93,6,1,96,93,5,2,96,91,7,2,96,,2244,607,27,07/01/2019,12/31/2020
340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,8201 HEALTHCARE LOOP,CHARLOTTE,NC,28215,MECKLENBURG,(704) 384-4089,,,,,,,,,,,,,,,,,4,,,,,
341307,PENDER MEMORIAL HOSPITAL,507 E FREMONT ST,BURGAW,NC,28425,PENDER,(910) 259-5451,98,2,0,99,93,6,1,96,88,9,3,94,83,15,2,94,,1543,673,44,07/01/2019,12/31/2020
341316,HIGHLANDS CASHIERS HOSPITAL,190 HOSPITAL DRIVE,ASHVILLE,NC,28803,MACON,(828) 526-1200,,,,,,,,,,,,,,,,,4,,,,,
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",90 HOSPITAL DRIVE,ASHEVILLE,NC,28803,TRANSYLVANIA,(828) 651-6532,,,,,,,,,,,,,,,,,4,,,,,
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,BOONE,NC,28607,WATAUGA,(828) 737-7000,98,2,0,99,96,4,0,98,83,16,1,95,80,18,2,92,,368,117,32,07/01/2019,12/31/2020
341326,ANGEL MEDICAL CENTER,120 RIVERVIEW ST,ASHEVILLE,NC,28803,MACON,(828) 651-6532,,,,,,,,,,,,,,,,,4,,,,,
341329,BLUE RIDGE REGIONAL HOSPITAL,125 HOSPITAL DR,SPRUCE PINE,NC,28777,MITCHELL,(828) 765-4201,,,,,,,,,,,,,,,,,4,,,,,
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,(701) 857-5000,96,4,0,98,89,9,2,94,75,21,4,91,68,30,2,88,,2722,785,29,07/01/2019,12/31/2020
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,ND,58122,CASS,(701) 234-2000,,,,,,,,,,,,,,,,,4,,,,,
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,(701) 780-5000,96,4,0,98,91,7,2,95,80,16,4,92,75,23,2,91,,3810,1252,33,07/01/2019,12/31/2020
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,HAMILTON,(513) 584-1000,94,5,1,97,89,9,2,94,81,14,5,92,78,19,3,91,,2007,389,21,07/01/2019,12/31/2020
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,(614) 566-5000,97,2,1,98,89,9,2,93,86,11,3,94,85,12,3,94,,7633,2026,27,07/01/2019,12/31/2020
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,(740) 356-5000,99,1,0,99,92,6,2,95,83,15,2,94,78,20,2,92,,4039,340,17,07/01/2019,12/31/2020
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,(419) 998-4731,94,5,1,97,86,11,3,92,81,14,5,92,78,19,3,91,,2601,551,21,07/01/2019,12/31/2020
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,(740) 383-8400,97,3,0,98,91,7,2,95,83,14,3,93,79,19,2,92,,4123,1027,25,07/01/2019,12/31/2020
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,(937) 498-5405,97,3,0,98,90,8,2,94,83,13,4,92,69,28,3,88,,1894,519,27,07/01/2019,12/31/2020
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,(740) 593-5551,97,2,1,98,93,6,1,96,81,16,3,92,73,25,2,90,,2102,513,24,07/01/2019,12/31/2020
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,(614) 566-9164,98,2,0,99,91,7,2,95,88,10,2,95,84,13,3,93,,10468,2282,22,07/01/2019,12/31/2020
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,(330) 375-3000,96,3,1,98,92,7,1,95,88,10,2,95,82,16,2,93,,6433,1466,23,07/01/2019,12/31/2020
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,(937) 352-2000,99,1,0,99,85,13,2,92,91,8,1,96,82,17,1,94,2,653,174,27,07/01/2019,12/31/2020
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,(419) 354-8900,98,2,0,99,93,6,1,96,86,12,2,94,81,18,1,93,2,1199,420,35,07/01/2019,12/31/2020
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,(330) 263-8100,98,2,0,99,92,7,1,95,88,10,2,95,85,14,1,94,,1248,455,36,07/01/2019,12/31/2020
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,(740) 454-4000,98,2,0,99,91,7,2,95,86,11,3,95,84,15,1,94,,3364,744,23,07/01/2019,12/31/2020
